Time Step,Node ID,Current Energy,Received Energy,Transferred Energy,Energy History
0,0,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,1,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,2,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,3,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,4,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,5,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,6,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,7,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,8,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,9,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,10,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,11,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,12,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,13,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,14,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,15,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,16,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,17,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,18,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,19,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,20,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,21,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,22,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,23,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
0,24,40000.0,0,0,"{'time': 0, 'generated': 0.0, 'consumed': 0.0}"
60,0,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,1,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,2,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,3,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,4,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,5,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,6,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,7,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,8,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,9,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,10,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,11,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,12,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,13,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,14,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,15,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,16,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,17,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,18,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,19,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,20,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,21,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,22,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,23,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
60,24,40000.0,0,0,"{'time': 60, 'generated': 0.0, 'consumed': 0.0}"
120,0,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,1,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,2,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,3,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,4,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,5,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,6,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,7,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,8,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,9,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,10,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,11,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,12,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,13,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,14,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,15,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,16,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,17,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,18,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,19,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,20,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,21,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,22,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,23,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
120,24,40000.0,0,0,"{'time': 120, 'generated': 0.0, 'consumed': 0.0}"
180,0,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,1,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,2,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,3,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,4,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,5,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,6,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,7,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,8,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,9,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,10,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,11,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,12,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,13,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,14,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,15,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,16,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,17,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,18,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,19,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,20,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,21,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,22,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,23,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
180,24,40000.0,0,0,"{'time': 180, 'generated': 0.0, 'consumed': 0.0}"
240,0,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,1,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,2,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,3,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,4,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,5,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,6,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,7,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,8,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,9,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,10,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,11,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,12,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,13,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,14,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,15,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,16,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,17,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,18,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,19,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,20,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,21,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,22,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,23,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
240,24,40000.0,0,0,"{'time': 240, 'generated': 0.0, 'consumed': 0.0}"
300,0,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,1,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,2,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,3,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,4,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,5,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,6,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,7,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,8,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,9,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,10,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,11,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,12,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,13,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,14,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,15,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,16,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,17,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,18,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,19,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,20,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,21,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,22,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,23,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
300,24,40000.0,0,0,"{'time': 300, 'generated': 0.0, 'consumed': 0.0}"
360,0,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,1,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,2,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,3,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,4,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,5,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,6,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,7,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,8,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,9,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,10,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,11,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,12,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,13,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,14,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,15,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,16,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,17,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,18,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,19,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,20,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,21,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,22,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,23,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
360,24,40000.0,0,0,"{'time': 360, 'generated': np.float64(0.0), 'consumed': 0.0}"
420,0,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,1,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,2,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,3,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,4,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,5,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,6,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,7,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,8,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,9,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,10,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,11,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,12,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,13,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,14,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,15,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,16,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,17,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,18,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,19,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,20,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,21,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,22,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,23,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
420,24,40003.96931125451,0,0,"{'time': 420, 'generated': np.float64(0.1294095225512604), 'consumed': 0.0}"
480,0,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,1,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,2,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,3,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,4,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,5,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,6,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,7,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,8,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,9,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,10,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,11,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,12,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,13,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,14,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,15,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,16,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,17,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,18,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,19,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,20,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,21,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,22,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,23,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
480,24,40015.477333493,0,0,"{'time': 480, 'generated': np.float64(0.24999999999999997), 'consumed': 0.0}"
540,0,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,1,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,2,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,3,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,4,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,5,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,6,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,7,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,8,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,9,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,10,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,11,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,12,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,13,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,14,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,15,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,16,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,17,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,18,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,19,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,20,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,21,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,22,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,23,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
540,24,40033.73981401786,0,0,"{'time': 540, 'generated': np.float64(0.35355339059327384), 'consumed': 0.0}"
600,0,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,1,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,2,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,3,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,4,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,5,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,6,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,7,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,8,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,9,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,10,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,11,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,12,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,13,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,14,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,15,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,16,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,17,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,18,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,19,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,20,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,21,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,22,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,23,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
600,24,40057.512194961484,0,0,"{'time': 600, 'generated': np.float64(0.43301270189221935), 'consumed': 0.0}"
660,0,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,1,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,2,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,3,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,4,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,5,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,6,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,7,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,8,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
660,9,40085.17442784828,0,0,"{'time': 660, 'generated': np.float64(0.4829629131445342), 'consumed': 0.0}"
